	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
0	0.7917881608009338	-0.5052701234817505	2.814739942550659	-0.644370436668396	-0.5003083944320679	-0.6213638186454773	-0.3820762038230896	-0.19791102409362793	-0.6904085874557495	-0.7132732272148132	-0.6691502332687378	-0.538060188293457	0.45415908098220825	2.1736602783203125	-0.6520298719406128	-0.6719301342964172	1.453622817993164	0.16263872385025024	-0.715870201587677	-0.5410587787628174	-0.5956567525863647	-0.6829755306243896	1.256763219833374	-0.346332848072052	-0.5682560801506042	-0.5111473798751831	-0.6986272931098938	-0.9500027894973755	-0.7280742526054382	-0.9665536284446716	-0.6365031003952026	-0.6763336062431335	1.653251051902771	-0.733048677444458	-0.7398982644081116	1.848236322402954	0.5017101168632507	-0.8869883418083191	-0.8213707804679871	1.870274305343628	-0.6264356970787048	-0.6652466654777527	-0.7432348728179932	-0.6227619051933289	-0.708361029624939	2.6684017181396484	0.3088008463382721	-0.6240795850753784	-0.7188290357589722	1.397752285003662	-0.6950738430023193	-0.37145495414733887	0.32424014806747437	-0.5492627024650574	-0.6652016043663025	-0.3223745822906494	-0.5953881740570068	-0.5473584532737732	-0.6784685850143433	-0.9696179032325745	-0.7200436592102051	0.8752874135971069	0.07977695763111115	1.3924932479858398
1	1.7296414375305176	-0.7332676649093628	1.5564526319503784	-0.5279666185379028	-0.5006422996520996	-0.4174472689628601	-0.5005725622177124	1.654671549797058	-0.5422170758247375	-0.5523257255554199	-0.7157168388366699	-0.542346715927124	0.370602548122406	1.843130111694336	-0.5801891684532166	-0.8030217289924622	1.2403188943862915	0.1802048683166504	-0.7656481862068176	-0.6390388607978821	-0.680750846862793	-0.4538607597351074	-0.43467456102371216	-0.43616509437561035	-0.8099848031997681	-0.5320128798484802	-0.8211703300476074	0.3972831070423126	-0.6993558406829834	-0.5489469766616821	-0.6697059869766235	-0.6617546081542969	0.8330111503601074	-0.7241674065589905	-0.6767301559448242	0.5864939093589783	-0.4357373118400574	1.2920061349868774	-0.6241123676300049	1.2588576078414917	-0.6880803108215332	-0.0689384937286377	-0.7818011045455933	-0.5308180451393127	-0.7083257436752319	1.324507236480713	0.7783521413803101	-0.7096936106681824	-0.6274654865264893	2.149015426635742	-0.6091311573982239	0.3030298352241516	1.4544293880462646	-0.44377028942108154	-0.779853343963623	-0.16517311334609985	-0.5390673875808716	-0.5412764549255371	1.0270230770111084	-0.9497116804122925	-0.5666983127593994	0.858077883720398	-0.4255504608154297	1.4698575735092163
2	1.2881757020950317	-0.5525344610214233	2.2502496242523193	-0.6192877292633057	-0.46801185607910156	-0.5028698444366455	-0.46112900972366333	1.07899010181427	-0.6343297958374023	-0.635665774345398	-0.6563318371772766	-0.5837401747703552	0.38546890020370483	2.0469295978546143	-0.6509795188903809	-0.7451784014701843	1.3754948377609253	-0.04612898826599121	-0.7219310998916626	-0.6356804370880127	-0.6617661714553833	-0.5700965523719788	0.1830117404460907	-0.40336066484451294	-0.6341457366943359	-0.46976691484451294	-0.7717928886413574	-0.5601918697357178	-0.6660197377204895	-0.8141770362854004	-0.610008180141449	-0.6925061345100403	1.1320207118988037	-0.7298576831817627	-0.6921579241752625	1.151962399482727	-0.12756884098052979	0.1284847855567932	-0.7160149812698364	1.4118587970733643	-0.7244296073913574	-0.18438386917114258	-0.717595636844635	-0.6186442971229553	-0.6497458219528198	2.0130198001861572	0.38261446356773376	-0.681624710559845	-0.729844868183136	1.818098545074463	-0.6709921360015869	-0.2339860200881958	1.0694937705993652	-0.46516650915145874	-0.654123067855835	-0.3480822443962097	-0.5750972628593445	-0.5451126098632812	0.3810260593891144	-0.9584529995918274	-0.6275497078895569	0.9074040055274963	-0.3338751196861267	1.6142834424972534
3	1.1015034914016724	-0.45344066619873047	2.399233102798462	-0.6593501567840576	-0.4745606780052185	-0.507153332233429	-0.40742069482803345	0.8882706165313721	-0.6456605195999146	-0.6635262966156006	-0.6420670747756958	-0.5780017375946045	0.24924014508724213	2.208725690841675	-0.6791603565216064	-0.6908657550811768	1.387434720993042	0.028465474024415016	-0.6526255011558533	-0.6319481134414673	-0.6139740347862244	-0.6088899374008179	0.6421000957489014	-0.40253740549087524	-0.5659328699111938	-0.4773455262184143	-0.7318822741508484	-0.7898478507995605	-0.6818857192993164	-0.8927852511405945	-0.5700982809066772	-0.7174787521362305	1.298547625541687	-0.7461047172546387	-0.6702607870101929	1.4598301649093628	0.1633230745792389	-0.4659584164619446	-0.7471457719802856	1.538832664489746	-0.7316071391105652	-0.2537665367126465	-0.6972309947013855	-0.626210629940033	-0.5860552191734314	2.2368288040161133	0.23139521479606628	-0.6086964011192322	-0.7312201857566833	1.7485746145248413	-0.7011948823928833	-0.38972485065460205	0.8437559604644775	-0.4826279282569885	-0.6244716048240662	-0.40790241956710815	-0.5272635221481323	-0.5666261911392212	0.1762823611497879	-0.9624864459037781	-0.6277115345001221	0.9470800757408142	-0.3202420473098755	1.5598443746566772
4	1.4949802160263062	-0.553123414516449	1.6861917972564697	-0.5893105268478394	-0.42984145879745483	-0.4799601435661316	-0.471923291683197	1.4777051210403442	-0.6311389207839966	-0.6247774958610535	-0.6594349145889282	-0.6320332288742065	0.6012943983078003	1.735436201095581	-0.6440613269805908	-0.7208583950996399	1.1035866737365723	-0.15112948417663574	-0.7196465730667114	-0.6256244778633118	-0.6448360681533813	-0.5122119188308716	-0.457364559173584	-0.39486563205718994	-0.6704577207565308	-0.4638458490371704	-0.8009442090988159	0.04345335811376572	-0.6387826800346375	-0.5024783611297607	-0.6297119855880737	-0.6736280918121338	0.885732889175415	-0.731242299079895	-0.649833619594574	0.5966850519180298	-0.37154537439346313	0.9315778017044067	-0.6737897396087646	1.0228509902954102	-0.7431043386459351	0.1272542029619217	-0.6805093288421631	-0.5951800346374512	-0.6561248898506165	1.181070327758789	0.5686769485473633	-0.6614338159561157	-0.7038052082061768	1.9573371410369873	-0.6422361135482788	0.1477193534374237	1.1109819412231445	-0.55933678150177	-0.684077799320221	-0.01856440305709839	-0.6134069561958313	-0.5660299062728882	0.9084097146987915	-0.9496797323226929	-0.5974067449569702	1.1400851011276245	-0.44461268186569214	1.3000682592391968
5	1.7631632089614868	-0.5374508500099182	0.7068198919296265	-0.6054185628890991	-0.32886528968811035	-0.5441628694534302	-0.4567551016807556	1.2267976999282837	-0.6467797756195068	-0.6771169900894165	-0.6389612555503845	-0.6745049357414246	1.3297054767608643	0.7288603186607361	-0.6154791712760925	-0.6350123882293701	0.2550155818462372	-0.43381065130233765	-0.695611834526062	-0.7236112356185913	-0.5792452096939087	-0.45421695709228516	-0.7628756761550903	-0.39456987380981445	-0.659699559211731	-0.5121446251869202	-0.8331717252731323	0.8679797053337097	-0.6601474285125732	0.9027382135391235	-0.6427314281463623	-0.6022452116012573	0.8994322419166565	-0.6500936150550842	-0.578985869884491	-0.3824337124824524	-0.570591926574707	1.2569409608840942	-0.721553385257721	0.21921934187412262	-0.7458385229110718	0.34765446186065674	-0.6039184331893921	-0.6673234105110168	-0.6109294891357422	-0.5541226863861084	1.0723963975906372	-0.6026521921157837	-0.6625086665153503	1.8978502750396729	-0.6162731051445007	1.2711706161499023	0.3983195424079895	-0.649064838886261	-0.6589890718460083	0.9094428420066833	-0.6836446523666382	-0.49412667751312256	1.4811264276504517	-0.9115874767303467	-0.5054054260253906	1.4786784648895264	-0.5292311310768127	0.31692659854888916
6	1.8174318075180054	-0.5557635426521301	0.48775288462638855	-0.5841615200042725	-0.3247388005256653	-0.5445945262908936	-0.46520131826400757	1.2109895944595337	-0.6491459012031555	-0.6876229047775269	-0.6491689682006836	-0.6731195449829102	1.5235981941223145	0.5471421480178833	-0.6016042828559875	-0.628783106803894	0.08972950279712677	-0.487392783164978	-0.7135387659072876	-0.7247443199157715	-0.5909133553504944	-0.442465603351593	-0.8050615787506104	-0.3882492780685425	-0.6640720963478088	-0.49938786029815674	-0.8432736396789551	1.0552613735198975	-0.6606600284576416	1.1680161952972412	-0.6479880213737488	-0.576448380947113	0.8897807598114014	-0.6103330850601196	-0.5766359567642212	-0.5247721672058105	-0.6164246797561646	1.3768656253814697	-0.7324410676956177	0.03527769818902016	-0.7349759340286255	0.33880412578582764	-0.5993189811706543	-0.6906716823577881	-0.6265689134597778	-0.7016311287879944	1.1595898866653442	-0.6136260032653809	-0.6552468538284302	1.8729379177093506	-0.6134178042411804	1.508385419845581	0.27013784646987915	-0.6595276594161987	-0.6562422513961792	1.1360032558441162	-0.692324697971344	-0.4691803455352783	1.561890959739685	-0.9051873087882996	-0.4982694983482361	1.5348420143127441	-0.5409195423126221	0.1340525895357132
7	1.558714509010315	-0.49939167499542236	1.3889271020889282	-0.6411136388778687	-0.31160712242126465	-0.5195727944374084	-0.385975182056427	1.058166742324829	-0.603426992893219	-0.595525860786438	-0.6243827939033508	-0.5820047855377197	1.112999439239502	1.1705353260040283	-0.6419719457626343	-0.6671900153160095	0.5836026072502136	-0.25990402698516846	-0.6935914158821106	-0.6895871758460999	-0.6062994599342346	-0.5266106724739075	-0.4327377676963806	-0.4153938293457031	-0.6659533977508545	-0.4263613224029541	-0.7671406269073486	-0.10618305206298828	-0.641900897026062	-0.25385236740112305	-0.6203206777572632	-0.6437379121780396	1.1508116722106934	-0.7289865016937256	-0.6128960847854614	0.16661259531974792	-0.21831625699996948	0.5311385989189148	-0.7137867212295532	0.7969444990158081	-0.7159316539764404	-0.09376651048660278	-0.6180547475814819	-0.6594927310943604	-0.5368338823318481	0.29136595129966736	0.9517730474472046	-0.6187092661857605	-0.6739178895950317	1.6699100732803345	-0.6504695415496826	0.7335007786750793	0.4956587255001068	-0.484042763710022	-0.6640157103538513	0.4276121258735657	-0.5853842496871948	-0.5711702108383179	0.9752563238143921	-0.9239273071289062	-0.5652293562889099	1.172060489654541	-0.4494830369949341	0.7235842347145081
8	-0.9366543292999268	-0.7485948801040649	1.5168392658233643	-0.500684380531311	-0.8033401966094971	-0.7277647256851196	-0.6762868165969849	-0.9585834741592407	-0.7326992750167847	-0.7391684055328369	-0.8357114791870117	-0.7933312654495239	-0.9587811231613159	-0.965445339679718	-0.6871210336685181	-0.6970692873001099	-0.950701892375946	2.703646421432495	-0.7485921382904053	-0.8869527578353882	-0.3794606328010559	-0.6887043714523315	0.8048365116119385	-0.9324032664299011	0.9279394745826721	-0.7822551131248474	1.9120619297027588	4.103856086730957	-0.6717542409896851	0.9003217816352844	-0.7390679121017456	-0.766404926776886	-0.16559278964996338	-0.7154468297958374	-0.8572454452514648	1.8538228273391724	-0.7804099321365356	-0.9461007118225098	-0.8019542694091797	1.5944023132324219	1.417101263999939	-0.7737708687782288	-0.5695993900299072	0.8224374651908875	-0.8493667244911194	1.791372299194336	-0.9474037885665894	-0.7510085701942444	-0.6603223085403442	-0.9036292433738708	-0.49580711126327515	0.8733038306236267	-0.9053629040718079	-0.7760891914367676	-0.8275306224822998	1.4889334440231323	-0.8059072494506836	-0.455353319644928	-0.9403648972511292	3.6573121547698975	-0.6079729199409485	-0.2863962650299072	-0.6327574253082275	-0.9523433446884155
9	-0.9348945021629333	-0.7474952936172485	1.5934983491897583	-0.524965763092041	-0.8105800151824951	-0.7365965843200684	-0.678399920463562	-0.9586690068244934	-0.7420874238014221	-0.7262672781944275	-0.8399208784103394	-0.7971460819244385	-0.9581331014633179	-0.9644148349761963	-0.6863540410995483	-0.7039129137992859	-0.9519572257995605	2.7170705795288086	-0.7629150152206421	-0.8829324245452881	-0.37162870168685913	-0.6876846551895142	0.8526736497879028	-0.9319256544113159	0.8991778492927551	-0.7860803604125977	1.9273391962051392	4.043949127197266	-0.6696312427520752	0.8494859933853149	-0.7256044745445251	-0.7794418334960938	-0.14407747983932495	-0.7218711376190186	-0.8557692170143127	1.8972841501235962	-0.7801895141601562	-0.9457128047943115	-0.8105167746543884	1.6220101118087769	1.3828821182250977	-0.7670552730560303	-0.5617172718048096	0.8536933064460754	-0.8559595942497253	1.8331297636032104	-0.94505375623703	-0.7585456967353821	-0.6430748105049133	-0.9050146341323853	-0.5005855560302734	0.7990167140960693	-0.8995194435119629	-0.7598940134048462	-0.8255234360694885	1.4840337038040161	-0.7966434955596924	-0.4621020555496216	-0.9423754811286926	3.652024745941162	-0.6214520335197449	-0.2370079755783081	-0.6323994398117065	-0.951834499835968
